DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.31.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.535011ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_263, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__E193983A8019021DF0055647164D4C4E55FA7A85, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.163879ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_264, CachedDataProbablyExists, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_263, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_265, GetCachedData, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_263, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087403ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_295, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, FlushAsyncLoading=0.020858ms, FlushStreamingFunc=0.008609ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.179440ms, TagPackageExports=12.669395ms, BeginCacheForCookedPlatformData=0.303593ms, SerializeImports=5.834449ms, GatherLocalizableTextData=0.011589ms, MarkNames=0.038072ms, SerializeSummary=0.012252ms, SerializeNames=0.156261ms, SerializeGatherableTextData=0.003975ms, BuildExportMap=0.175800ms, SortExportsNonSeekfree=1.532190ms, SortExportsSeekfreeConstructor=0.025161ms, SortExportsSeekfreeInner=45.128189ms, SortExportsSeekfree=0.133090ms, BuildDependencyMap=0.186060ms, SerializeImportMap=0.038732ms, SerializeExportMap=0.017550ms, SerializeDependencyMap=0.006620ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018541ms, SerializeExports=6.025478ms, SerializeBulkData=2.303589ms, AsyncWrite=8.405871ms, UnaccountedTime=0.506870ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, AllOfLoadPackage_Duration=0.138722ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004970ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.924017ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020195ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.168842ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_296, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, FlushAsyncLoading=0.020199ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.115216ms, TagPackageExports=0.021849ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.041384ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004962ms, SerializeSummary=0.010926ms, SerializeNames=0.035424ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.025492ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.666443ms, SortExportsSeekfree=0.007614ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.025161ms, SerializeBulkData=0.008941ms, AsyncWrite=0.082105ms, UnaccountedTime=0.096671ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x.uasset, AllOfLoadPackage_Duration=0.191029ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.060253ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013907ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.375597ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_297, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x.uasset, FlushAsyncLoading=0.018541ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.126801ms, TagPackageExports=0.009272ms, BeginCacheForCookedPlatformData=0.002977ms, SerializeImports=0.023507ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.018537ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.254925ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.034761ms, SerializeExports=0.010926ms, SerializeBulkData=0.007946ms, AsyncWrite=0.059590ms, UnaccountedTime=0.183415ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/256x256.uasset, AllOfLoadPackage_Duration=0.691604ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058271ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010595ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.175631ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_298, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/256x256.uasset, FlushAsyncLoading=0.028800ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.107598ms, TagPackageExports=0.005625ms, BeginCacheForCookedPlatformData=0.002980ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleSouthWest.uasset, AllOfLoadPackage_Duration=0.064559ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003643ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062574ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.027478ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.014894ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_299, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleSouthWest.uasset, FlushAsyncLoading=0.014897ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.109915ms, TagPackageExports=0.013575ms, BeginCacheForCookedPlatformData=0.002645ms, SerializeImports=0.156268ms, GatherLocalizableTextData=0.004966ms, MarkNames=0.004634ms, SerializeSummary=0.015229ms, SerializeNames=0.026483ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.013243ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.453897ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015561ms, SerializeExports=0.010926ms, SerializeBulkData=0.007946ms, AsyncWrite=0.059258ms, UnaccountedTime=0.081114ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleSouthEast.uasset, AllOfLoadPackage_Duration=0.176132ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014570ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.080116ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017874ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.763108ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_300, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleSouthEast.uasset, FlushAsyncLoading=0.019532ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.356562ms, TagPackageExports=0.009600ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.022843ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.004638ms, SerializeSummary=0.010591ms, SerializeNames=0.019867ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024170ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.544943ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.075150ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.029135ms, SerializeExports=0.013907ms, SerializeBulkData=0.007942ms, AsyncWrite=0.064228ms, UnaccountedTime=0.084754ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0003_Sprite.uasset, AllOfLoadPackage_Duration=0.062902ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004638ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062574ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016224ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.507195ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_301, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0003_Sprite.uasset, FlushAsyncLoading=0.019532ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.102300ms, TagPackageExports=0.039395ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.066876ms, GatherLocalizableTextData=0.004634ms, MarkNames=0.005625ms, SerializeSummary=0.010926ms, SerializeNames=0.037741ms, SerializeGatherableTextData=0.002321ms, BuildExportMap=0.022512ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.810128ms, SortExportsSeekfree=0.008278ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.027146ms, SerializeBulkData=0.008609ms, AsyncWrite=0.094686ms, UnaccountedTime=0.114881ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0003.uasset, AllOfLoadPackage_Duration=0.543617ms, AllOfLoadPackage_HitCount=13, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=13, CacheForCookedPlatformData_Duration=4.672393ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.063896ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084758ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.227095ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_444, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__8A305E24FF24FCD6BC7F92DB0F68B84892A37736, StartTime=2015.11.29-18.31.45, HierarchicalDDC, Duration=0.083100ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_445, CachedDataProbablyExists, Parent=DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_444, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062574ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_266, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__8A305E24FF24FCD6BC7F92DB0F68B84892A37736, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=1.184899ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_267, CachedDataProbablyExists, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_266, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.058599ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_268, GetCachedData, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_266, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.063067ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_227, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__84048C9CBDAB79CEAEA72E20FE26D929DCD58F6E, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.474092ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__0AD26A201ABC87DC9E148050878C02F2D6D21B21, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=2.511170ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_88, CachedDataProbablyExists, Parent=DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_87, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062242ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_228, CachedDataProbablyExists, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_227, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056282ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_229, GetCachedData, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_227, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.204600ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_89, GetCachedData, Parent=DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_87, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.763450ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_230, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__A3AD21EC85F0E391525B20EC42C0EF875C1DA823, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.245985ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_231, CachedDataProbablyExists, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_230, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.058267ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_232, GetCachedData, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_230, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.117861ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_233, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CBD69644FBC220A41FA549F86C66__D7946074BF5DA877037430DDAE515E7649F93BDB, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.181425ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_234, CachedDataProbablyExists, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_233, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_235, GetCachedData, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_233, StartTime=2015.11.29-18.31.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095680ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_302, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0003.uasset, FlushAsyncLoading=0.022516ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=4.702523ms, TagPackageExports=0.055622ms, BeginCacheForCookedPlatformData=0.039067ms, SerializeImports=0.055946ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003971ms, SerializeSummary=0.009600ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.157923ms, SortExportsSeekfree=0.008278ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.011589ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.053965ms, SerializeBulkData=0.520110ms, AsyncWrite=0.422779ms, UnaccountedTime=0.273131ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, AllOfLoadPackage_Duration=0.603214ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.001654ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=5.349431ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064559ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.086408ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.192341ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_446, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.29-18.31.45, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.117529ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_269, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___443B7C5B121406914003AD4942611D4E7AB0E6B6, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.889419ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_270, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___B9B78E453C5A2D47BC10970C4EE4FB7BA7A1EFE0, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.516467ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_271, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___EF451734771F1E7FD2C45DBFD0445135812CF3B5, StartTime=2015.11.29-18.31.45, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.115212ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_303, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, FlushAsyncLoading=0.022516ms, FlushStreamingFunc=0.005957ms, BlockTillAllRequestsFinished=0.004638ms, ResetLoadersForSaveUnMarkAllObjects=0.235058ms, TagPackageExports=0.077136ms, BeginCacheForCookedPlatformData=0.038404ms, SerializeImports=0.060588ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005297ms, SerializeSummary=0.010926ms, SerializeNames=0.023175ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.011921ms, SortExportsSeekfreeInner=0.181425ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.006620ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024501ms, SerializeExports=0.054292ms, SerializeBulkData=0.242677ms, AsyncWrite=0.254262ms, UnaccountedTime=0.208575ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
